UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,CAR,BA,PMECH,TUR,AMS,ECM2,ECM6,PRB,IF,APC,ART,STL,MHQ,,,,,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7,,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
BattleArmor,Grenadier Battle Armor,Grenadier Battle Armor (Hunter-Killer) [MagShot],,Grenadier Battle Armor,(Hunter-Killer) [MagShot],,16,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,16,19,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Magshot],4,2,3/6/9,Needler (Firedrake),4,1,1/2/3,SRM 5,16,2,3/6/9,,,,,,,,,,,,,,,,,4x2,4x1,16x2,,,,,,,,,,,,,,,,
BattleArmor,Hauberk Battle Armor,Hauberk Battle Armor Commando,,Hauberk Battle Armor,Commando,,16,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,16,19,CAR4 MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Small Laser,8,3,2/4/5,Gauss Rifle [Magshot],4,2,3/6/9,SRM 2 (OS),8,2,3/6/9,,,,,,,,,,,,,,,,,8x3,4x2,8x2,,,,,,,,,,,,,,,,
BattleArmor,Kobold Battle Armor,Kobold Battle Armor X-C3,,Kobold Battle Armor,X-C3,,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,16,19,AM CAR4 C3I MEC MHQ2 STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Leonidas Battle Armor,Leonidas Battle Armor (David),,Leonidas Battle Armor,(David),,16,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,16,19,AECM AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,ECM,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM, STL",,,,Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Longinus C Battle Armor,Longinus C Battle Armor [PPC],,Longinus C Battle Armor,[PPC],,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,16,19,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Advanced SRM 4 (OS),4,2,4/8/12,Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,4x2,4x2,,,,,,,,,,,,,,,,,
BattleArmor,Purifier Adaptive Battle Armor,Purifier Adaptive Battle Armor [PPC],,Purifier Adaptive Battle Armor,[PPC],,16,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,16,19,AM CAR4 MAS MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Rogue Bear Heavy Battle Armor,Rogue Bear Heavy Battle Armor,,Rogue Bear Heavy Battle Armor,,,13,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,5,4,16,19,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),10,2,1/2/3,SRM 3,15,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x2,15x2,,,,,,,,,,,,,,,,,
BattleArmor,Shen Long Battle Armor,Shen Long Battle Armor [MRM],,Shen Long Battle Armor,[MRM],,16,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,16,19,CAR4 MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,MRM 5,3,5,3/8/15,,,,,,,,,,,,,,,,,,,,,,,,,3x5,,,,,,,,,,,,,,,,,,
BattleArmor,Taranis Battle Armor,Taranis Battle Armor,,Taranis Battle Armor,,,16,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,16,19,CAR4 MAS MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Heavy),4,3,3/5/7,Medium Laser,4,5,3/6/9,,,,,,,,,,,,,,,,,,,,,4x3,4x5,,,,,,,,,,,,,,,,,
BattleArmor,Trinity Medium Battle Armor,Trinity Medium Battle Armor (Ying Long BC3)[David],,Trinity Medium Battle Armor,(Ying Long BC3)[David],,16,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,16,19,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Trinity Medium Battle Armor,Trinity Medium Battle Armor (Ying Long)(Plasma),,Trinity Medium Battle Armor,(Ying Long)(Plasma),,16,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,16,19,AM CAR4 MAS MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Plasma Rifle (Man-Portable),4,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Angerona Scout Suit,Angerona Scout Suit (Recon),,Angerona Scout Suit,(Recon),,17,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,17,20,AM CAR4 LMAS MEC RCN RSD1 STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Machine Gun (Light),4,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Cavalier II Battle Armor,Cavalier II Battle Armor [PPC],,Cavalier II Battle Armor,[PPC],,17,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,6,5,17,20,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Clan Medium Battle Armor,Clan Medium Battle Armor (Laser) 'Volk',,Clan Medium Battle Armor,(Laser) 'Volk',,14,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,5,4,17,20,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Micro Laser,5,2,1/2/4,SRM 3 (OS),15,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,15x2,,,,,,,,,,,,,,,,,
BattleArmor,Clan Medium Battle Armor,Clan Medium Battle Armor (Rache),,Clan Medium Battle Armor,(Rache),,14,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,5,4,17,20,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),5,2,1/2/3,SRM 3 (OS),30,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,30x2,,,,,,,,,,,,,,,,,
BattleArmor,Corona Heavy Battle Armor,Corona Heavy Battle Armor (SRM),,Corona Heavy Battle Armor,(SRM),,14,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,5,4,17,20,CAR4 HT1/-/- MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Heavy),5,3,3/5/7,Flamer [BA],5,2,1/2/3,SRM 5,20,2,3/6/9,,,,,,,,,,,,,,,,,5x3,5x2,20x2,,,,,,,,,,,,,,,,
BattleArmor,Cuchulainn Support Armor,Cuchulainn Support Armor,,Cuchulainn Support Armor,,,14,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,5,4,17,20,CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,ER Medium Pulse Laser,5,7,5/9/14,,,,,,,,,,,,,,,,,,,,,,,,,5x7,,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor (Headhunter),,Elemental Battle Armor,(Headhunter),,14,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,17,20,AM CAR4 MEC RCN RSD1,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),5,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,,,,,,,,,,,,,
BattleArmor,Elemental II Battle Armor,Elemental II Battle Armor,,Elemental II Battle Armor,,,14,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,5,4,17,20,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,,,,,,,,,,,,,
BattleArmor,Fa Shih Battle Armor,Fa Shih Battle Armor [LRR],,Fa Shih Battle Armor,[LRR],,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,17,20,AM CAR4 MDS2 MSW XMEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Light),4,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir Battle Armor,Fenrir Battle Armor [MPL],,Fenrir Battle Armor,[MPL],,17,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,17,20,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Medium Pulse Laser,4,6,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x6,,,,,,,,,,,,,,,,,,
BattleArmor,Gnome Battle Armor,Gnome Battle Armor (Upgrade) [Bearhunter],,Gnome Battle Armor,(Upgrade) [Bearhunter],,14,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,5,4,17,20,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Advanced SRM 2,5,2,4/8/12,Machine Gun (Bearhunter AC),10,3,1/2/3,,,,,,,,,,,,,,,,,,,,,5x2,10x3,,,,,,,,,,,,,,,,,
BattleArmor,Gnome Battle Armor,Gnome Battle Armor (Upgrade) [Pulse Laser],,Gnome Battle Armor,(Upgrade) [Pulse Laser],,14,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,5,4,17,20,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Micro Pulse Laser,10,3,1/2/3,Advanced SRM 2,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,10x3,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Golem Assault Armor,Golem Assault Armor,,Golem Assault Armor,,,14,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,5,4,17,20,CAR4 FR,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Bearhunter AC),10,3,1/2/3,Advanced SRM 5,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,10x3,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Golem Assault Armor,Golem Assault Armor (Rock Golem),,Golem Assault Armor,(Rock Golem),,14,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,5,4,17,20,CAR4 FR,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Heavy),10,3,3/5/7,SRM 5 (OS),20,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x3,20x2,,,,,,,,,,,,,,,,,
BattleArmor,Golem Assault Armor,Golem Assault Armor (Support),,Golem Assault Armor,(Support),,14,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,5,4,17,20,CAR4 FR,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Advanced SRM 6,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,,,,,,,,,,,,,
BattleArmor,Gray Death Infiltrator Suit,Gray Death Infiltrator Suit (Mines),,Gray Death Infiltrator Suit,(Mines),,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,17,20,AM CAR4 MEC PAR RCN STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Gray Death Infiltrator Suit,Gray Death Infiltrator Suit (Sensors),,Gray Death Infiltrator Suit,(Sensors),,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,17,20,AM CAR4 MDS2 MEC PAR STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Gray Death Infiltrator Suit,Gray Death Infiltrator Suit (TAG),,Gray Death Infiltrator Suit,(TAG),,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,17,20,AM CAR4 MEC PAR RCN RSD1 STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Grenadier II Battle Armor,Grenadier II Battle Armor B,,Grenadier II Battle Armor,B,,17,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,6,5,17,20,C3S CAR4 IF1 MEC MHQ1 STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,IF1,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, IF1, STL",,,,LRM 4,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,,,,,,,,,,,,,
BattleArmor,Grenadier II Battle Armor,Grenadier II Battle Armor D,,Grenadier II Battle Armor,D,,17,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,6,5,17,20,ARTBA-1 CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,ARTBA-1,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ARTBA-1, STL",,,,Needler (Firedrake),4,1,1/2/3,Tube Artillery (BA),4,1,2/2/2,,,,,,,,,,,,,,,,,,,,,4x1,4x1,,,,,,,,,,,,,,,,,
BattleArmor,Infiltrator Mk. II Battle Armor,Infiltrator Mk. II Battle Armor 'Puma',,Infiltrator Mk. II Battle Armor,Puma',,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,17,20,AM CAR4 LECM MEC PAR STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2, STL",,,,Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Infiltrator Mk. II Battle Armor,Infiltrator Mk. II Battle Armor (Magnetic),,Infiltrator Mk. II Battle Armor,(Magnetic),,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,17,20,AM CAR4 LECM STL XMEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2, STL",,,,Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Infiltrator Mk. II Battle Armor,Infiltrator Mk. II Battle Armor Coral Intent,,Infiltrator Mk. II Battle Armor,Coral Intent,,17,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,17,20,AM CAR4 C3S MAS MEC MHQ1,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Ironhold Assault Battle Armor,Ironhold Assault Battle Armor (Anti-Tank),,Ironhold Assault Battle Armor,(Anti-Tank),,14,,BattleArmor,,,,,,,,1F,2,AA,2,SS,0,5,4,17,20,CAR4 FLK2/2/- FR,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Battle Armor LB-X AC,10,1,2/5/8,SRM 1 (OS),5,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x1,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Leonidas Battle Armor,Leonidas Battle Armor (TAG),,Leonidas Battle Armor,(TAG),,17,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,17,20,AECM AM CAR4 MEC RCN STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,ECM,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Nephilim Assault Battle Armor,Nephilim Assault Battle Armor (Gauss),,Nephilim Assault Battle Armor,(Gauss),,17,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,6,5,17,20,CAR4 MAS,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [David],4,1,3/5/8,Gauss Rifle [Magshot],8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x1,8x2,,,,,,,,,,,,,,,,,
BattleArmor,Ravager Assault Battle Armor,Ravager Assault Battle Armor (LRM),,Ravager Assault Battle Armor,(LRM),,17,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,6,5,17,20,CAR4 IF1,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,IF1,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, IF1",,,,BA Recoilless Rifle (Light),4,2,2/4/6,LRM 3,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,4x2,2x5,,,,,,,,,,,,,,,,,
BattleArmor,Rottweiler Battle Armor,Rottweiler Battle Armor (Upgrade),,Rottweiler Battle Armor,(Upgrade),,17,,BattleArmor,,,,,,,,5F,1,A,2,SS,+2,6,5,17,20,CAR4 RSD1 RCN STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [King David],4,1,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Shedu Assault Battle Armor,Shedu Assault Battle Armor (PPC),,Shedu Assault Battle Armor,(PPC),,17,,BattleArmor,,,,,,,,3F,2,AA,2,SS,+1,6,5,17,20,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Support PPC,8,2,2/5/7,Machine Gun (Heavy),4,3,1/2/2,,,,,,,,,,,,,,,,,,,,,8x2,4x3,,,,,,,,,,,,,,,,,
BattleArmor,Sloth Battle Armor,Sloth Battle Armor (Interdictor),,Sloth Battle Armor,(Interdictor),,17,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,17,20,CAR4 LECM,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2",,,,ER Small Laser,8,3,2/4/5,,,,,,,,,,,,,,,,,,,,,,,,,8x3,,,,,,,,,,,,,,,,,,
BattleArmor,Trinity Medium Battle Armor,Trinity Medium Battle Armor (Theseus Support)'Killshot',,Trinity Medium Battle Armor,(Theseus Support)'Killshot',,17,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,17,20,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Rocket Launcher 4,4,4,3/7/12,Rocket Launcher 5,4,5,3/7/12,Grenade Launcher (Micro),4,1,1/2/2,,,,,,,,,,,,,,,,,4x4,4x5,4x1,,,,,,,,,,,,,,,,
BattleArmor,Void Medium Battle Armor,Void Medium Battle Armor,,Void Medium Battle Armor,,,17,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,6,5,17,20,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Void Medium Battle Armor,Void Medium Battle Armor (Nova Cat),,Void Medium Battle Armor,(Nova Cat),,17,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,6,5,17,20,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Afreet Medium Battle Armor,Afreet Medium Battle Armor (Hell's Horses),,Afreet Medium Battle Armor,(Hell's Horses),,15,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,5,4,18,22,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Bearhunter AC),5,3,1/2/3,SRM 3 (OS),15,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,15x2,,,,,,,,,,,,,,,,,
BattleArmor,Amazon Battle Armor,Amazon Battle Armor [MRR],,Amazon Battle Armor,[MRR],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,6,5,18,22,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Clan Medium Battle Armor,Clan Medium Battle Armor (Rabid),,Clan Medium Battle Armor,(Rabid),,15,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,5,4,18,22,AM CAR4 HT1/-/- MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,SRM 2 (OS),20,2,3/6/9,Flamer [BA],5,2,1/2/3,,,,,,,,,,,,,,,,,,,,,20x2,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Constable Pacification Suit,Constable Pacification Suit [Sensor],,Constable Pacification Suit,[Sensor],,15,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,18,22,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Grenade Launcher (Heavy),10,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x1,,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor (Fire) [Flamer],,Elemental Battle Armor,(Fire) [Flamer],,15,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,18,22,AM CAR FR HT1/-/- MEC,,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"MECH, NIMB, SPOT, SWRM",,,,Flamer [BA],5,2,1/2/3,SRM 2 (OS),10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor (Fire) [MicroPL],,Elemental Battle Armor,(Fire) [MicroPL],,15,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,18,22,AM CAR4 FR MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Micro Pulse Laser,5,3,1/2/3,SRM 2 (OS),10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
