UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,TUR,AMS,ECM2,ECM6,PRB,IF,APC,CAR,ART,STL,MHQ,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
Vehicle,Bardiche Heavy Strike Tank C,Bardiche Heavy Strike Tank C,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,1,Clan Streak SRM 6,6,2,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,6x2,,,,,,
Vehicle,Barouche Hovercraft,Barouche Hovercraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 5,1,5,7/14/21,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,1x5,2x1,,,,,
Vehicle,Beagle,Beagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,Small Laser,1,3,1/2/3,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x3,1x5,,,,,
Vehicle,Beagle Hover Scout (LRRP),Beagle Hover Scout (LRRP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,1,Flamer,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Beagle Hover Scout (TAG),Beagle Hover Scout (TAG),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Beast Riot Car,Beast Riot Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Behemoth Heavy Tank,Behemoth Heavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LRM 5,4,5,7/14/21,Machine Gun,4,2,1/2/3,SRM 2,4,2,3/6/9,SRM 6,8,2,3/6/9,,,,,,,,,,,,,4x5,4x2,4x2,8x2,,,
Vehicle,Behemoth Heavy Tank (Armor),Behemoth Heavy Tank (Armor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 5,4,5,7/14/21,SRM 6,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x5,8x2,,,,,
Vehicle,Behemoth Heavy Tank (Davion),Behemoth Heavy Tank (Davion),,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,4,ER Medium Laser,2,5,4/8/12,SRM 2,4,2,3/6/9,Gauss Rifle,2,15,7/15/22,Streak SRM 6,12,2,3/6/9,,,,,,,,,,,,,2x5,4x2,2x15,12x2,,,
Vehicle,Behemoth Heavy Tank (Flamer),Behemoth Heavy Tank (Flamer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LRM 5,4,5,7/14/21,Machine Gun,4,2,1/2/3,Flamer,6,2,1/2/3,SRM 6,8,2,3/6/9,,,,,,,,,,,,,4x5,4x2,6x2,8x2,,,
Vehicle,Behemoth Heavy Tank (Kurita Upgrade),Behemoth Heavy Tank (Kurita Upgrade),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,Clan Streak SRM 6,18,2,4/8/12,,,,,,,,,,,,,,,,,,,,,2x5,18x2,,,,,
Vehicle,Behemoth Heavy Tank (Kurita),Behemoth Heavy Tank (Kurita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LRM 5,2,5,7/14/21,SRM 6,12,2,3/6/9,MRM 10,4,5,3/8/15,,,,,,,,,,,,,,,,,2x5,12x2,4x5,,,,
Vehicle,Behemoth Heavy Tank (Liao),Behemoth Heavy Tank (Liao),,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,2x2,1x15,,,,,
Vehicle,Behemoth Heavy Tank (Refit),Behemoth Heavy Tank (Refit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LRM 5,4,5,7/14/21,Machine Gun,4,2,1/2/3,SRM 2,4,2,3/6/9,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),12,1,6/12/18,SRM 6,8,2,3/6/9,4x5,4x2,4x2,2x10,,12x1,8x2
Vehicle,Behemoth II Heavy Tank,Behemoth II Heavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Behemoth II Heavy Tank (Support),Behemoth II Heavy Tank (Support),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LRM 20,4,5,7/14/21,Streak SRM 4,8,2,3/6/9,ER Large Laser,1,8,7/14/19,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,4x5,8x2,1x8,1x15,,,
Vehicle,Bellona  Hover Tank (Laser),Bellona  Hover Tank (Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Clan LRM 10,1,5,7/14/21,Clan Flamer,1,2,1/2/3,Clan ER Large Laser,1,10,8/15/25,,,,,,,,,,,,,,,,,1x5,1x2,1x10,,,,
Vehicle,Bellona Hover Tank,Bellona Hover Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan Flamer,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Bellona Hover Tank (XL),Bellona Hover Tank (XL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan ER Large Laser,1,10,8/15/25,Clan Streak LRM 5,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,1x10,2x5,,,,,
Vehicle,Blizzard Hover Transport,Blizzard Hover Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 5,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Blizzard Hover Transport (SRM),Blizzard Hover Transport (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 2,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Blizzard Hover Transport Black Blizzard,Blizzard Hover Transport Black Blizzard,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,SRM 4,4,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,2x2,,,,,
Vehicle,Bolla Stealth Tank A,Bolla Stealth Tank A,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,X,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,1x2,1x8,,,,,
Vehicle,Bolla Stealth Tank B,Bolla Stealth Tank B,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Bolla Stealth Tank C,Bolla Stealth Tank C,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,3,Machine Gun,2,2,1/2/3,Light AC/5,1,5,5/10/15,Streak SRM 6,12,2,3/6/9,,,,,,,,,,,,,,,,,2x2,1x5,12x2,,,,
Vehicle,Bolla Stealth Tank Comminus,Bolla Stealth Tank Comminus,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,X,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,1x2,1x8,,,,,
Vehicle,Bolla Stealth Tank D,Bolla Stealth Tank D,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Bolla Stealth Tank Dominus,Bolla Stealth Tank Dominus,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,3,Machine Gun,1,2,1/2/3,Light AC/5,2,5,5/10/15,Heavy Flamer,1,4,2/3/4,,,,,,,,,,,,,,,,,1x2,2x5,1x4,,,,
Vehicle,Bolla Stealth Tank Infernus,Bolla Stealth Tank Infernus,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Streak SRM 6,18,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,18x2,,,,,
Vehicle,Bolla Stealth Tank Invictus,Bolla Stealth Tank Invictus,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Bolla Stealth Tank Prime,Bolla Stealth Tank Prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Boreas Cavalry Hovercraft A,Boreas Cavalry Hovercraft A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Boreas Cavalry Hovercraft Prime,Boreas Cavalry Hovercraft Prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Brunel Dump Truck AC20,Brunel Dump Truck AC20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Brunel Dump Truck LRM,Brunel Dump Truck LRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,LRM 20,8,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x2,8x5,,,,,
Vehicle,Brutus Assault Tank,Brutus Assault Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Large Laser,2,8,5/10/15,LRM 20,2,5,7/14/21,SRM 6,8,2,3/6/9,SRM 2,1,2,3/6/9,,,,,,,,,,,,,2x8,2x5,8x2,1x2,,,
Vehicle,Brutus Assault Tank (HPPC),Brutus Assault Tank (HPPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LRM 20,2,5,7/14/21,SRM 6,8,2,3/6/9,SRM 2,1,2,3/6/9,,,,,,,,,,,,,,,,,2x5,8x2,1x2,,,,
Vehicle,Brutus Assault Tank (LRM),Brutus Assault Tank (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LRM 20,4,5,7/14/21,SRM 6,8,2,3/6/9,SRM 2,1,2,3/6/9,,,,,,,,,,,,,,,,,4x5,8x2,1x2,,,,
Vehicle,Brutus Assault Tank (PPC 2),Brutus Assault Tank (PPC 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Large Laser,2,8,5/10/15,PPC,1,10,6/12/18,SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,2x8,1x10,4x2,,,,
Vehicle,Brutus Assault Tank (PPC),Brutus Assault Tank (PPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,PPC,2,10,6/12/18,SRM 6,8,2,3/6/9,SRM 2,1,2,3/6/9,,,,,,,,,,,,,,,,,2x10,8x2,1x2,,,,
Vehicle,Buffel VII Engineering Support Vehicle,Buffel VII Engineering Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,3x2,,,,,,
Vehicle,Buffel VII Engineering Support Vehicle (Cargo),Buffel VII Engineering Support Vehicle (Cargo),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,3x2,,,,,,
Vehicle,Buffel VII Engineering Support Vehicle Reverse,Buffel VII Engineering Support Vehicle Reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,3x2,,,,,,
Vehicle,Buffel VIII Engineering Support Vehicle,Buffel VIII Engineering Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Bulldog Medium Tank,Bulldog Medium Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Machine Gun,1,2,1/2/3,SRM 4,4,2,3/6/9,Large Laser,1,8,5/10/15,,,,,,,,,,,,,,,,,1x2,4x2,1x8,,,,
Vehicle,Bulldog Medium Tank (AC2),Bulldog Medium Tank (AC2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x2,4x2,,,,,
Vehicle,Bulldog Medium Tank (Cell),Bulldog Medium Tank (Cell),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Snub-Nose PPC,1,10,9/13/15,,,,,,,,,,,,,,,,,,,,,1x2,1x10,,,,,
Vehicle,Bulldog Medium Tank (Chemical),Bulldog Medium Tank (Chemical),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,4x2,,,,,
Vehicle,Bulldog Medium Tank (ERLL),Bulldog Medium Tank (ERLL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Heavy Machine Gun,1,3,1/2/2,ER Large Laser,1,8,7/14/19,SRM 4,8,2,3/6/9,,,,,,,,,,,,,,,,,1x3,1x8,8x2,,,,
Vehicle,Bulldog Medium Tank (LB-X),Bulldog Medium Tank (LB-X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Machine Gun,2,2,1/2/3,LB 5-X AC (Slug),2,5,7/14/21,-- OR --,,,,LB 5-X AC (Pellet),6,1,7/14/21,SRM 4,4,2,3/6/9,,,,,,,,,2x2,2x5,,6x1,4x2,,
Vehicle,Bulldog Medium Tank (LRM),Bulldog Medium Tank (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Machine Gun,1,2,1/2/3,SRM 4,4,2,3/6/9,LRM 20,2,5,7/14/21,,,,,,,,,,,,,,,,,1x2,4x2,2x5,,,,
Vehicle,Bulldog Medium Tank (Plasma),Bulldog Medium Tank (Plasma),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Heavy Machine Gun,1,3,1/2/2,Plasma Rifle,1,10,6/14/22,Streak SRM 4,8,2,3/6/9,,,,,,,,,,,,,,,,,1x3,1x10,8x2,,,,
Vehicle,Bulwark Assault Vehicle (Original),Bulwark Assault Vehicle (Original),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Bulwark Assault Vehicle (Standardl),Bulwark Assault Vehicle (Standardl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Improved Heavy Gauss Rifle,1,22,6/12/19,Heavy PPC,1,15,6/12/18,,,,,,,,,,,,,,,,,,,,,1x22,1x15,,,,,
Vehicle,Burke Defense Tank,Burke Defense Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 10,1,5,7/14/21,PPC,3,10,6/12/18,,,,,,,,,,,,,,,,,,,,,1x5,3x10,,,,,
Vehicle,Burke Defense Tank (HPPC),Burke Defense Tank (HPPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Streak SRM 4,4,2,3/6/9,Heavy PPC,2,15,6/12/18,,,,,,,,,,,,,,,,,,,,,4x2,2x15,,,,,
Vehicle,Burke Defense Tank (Royal),Burke Defense Tank (Royal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Streak SRM 2,4,2,3/6/9,PPC,3,10,6/12/18,,,,,,,,,,,,,,,,,,,,,4x2,3x10,,,,,
Vehicle,Burke II Superheavy Tank,Burke II Superheavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 5,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Buzzard Hover Tank,Buzzard Hover Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light PPC,1,5,6/12/18,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Cardinal Transport,Cardinal Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Clan LB 2-X AC (Slug),1,2,10/20/30,-- OR --,,,,Clan LB 2-X AC (Pellet),1,1,10/20/30,Clan LRM 5,1,5,7/14/21,,,,,,,,,,,,,1x2,,1x1,1x5,,,
Vehicle,Cardinal Transport (RAF),Cardinal Transport (RAF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan Small Pulse Laser,3,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,3x3,,,,,,
Vehicle,Carnivore Assault Tank,Carnivore Assault Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,Clan ER Medium Laser,2,7,5/10/15,Clan Gauss Rifle,2,15,7/15/22,,,,,,,,,,,,,,,,,,,,,2x7,2x15,,,,,
Vehicle,Carnivore Assault Tank (HAG),Carnivore Assault Tank (HAG),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,Clan Medium Pulse Laser,2,7,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,2x7,,,,,,
Vehicle,Carnivore Assault Tank (Second Line),Carnivore Assault Tank (Second Line),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Clan Medium Pulse Laser,2,7,4/8/12,Clan LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,Clan LB 10-X AC (Pellet),6,1,6/12/18,,,,,,,,,,,,,2x7,1x10,,6x1,,,
Vehicle,Cavalry Attack Helicopter,Cavalry Attack Helicopter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 6,4,2,3/6/9,SRM 2,3,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,3x2,,,,,
Vehicle,Cavalry Attack Helicopter (Infantry),Cavalry Attack Helicopter (Infantry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,3,5,3/6/9,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,,,,,3x5,3x2,,,,,
Vehicle,Cavalry Attack Helicopter (LRM),Cavalry Attack Helicopter (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 10,1,5,7/14/21,SRM 2,1,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,1x2,,,,,
Vehicle,Cavalry Attack Helicopter (SRM),Cavalry Attack Helicopter (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 6,4,2,3/6/9,SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,4x2,,,,,
Vehicle,Cavalry Attack Helicopter (TAG),Cavalry Attack Helicopter (TAG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 10,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Cellco Ranger UPU-3000,Cellco Ranger UPU-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Centipede Scout Car,Centipede Scout Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,Medium Laser,1,5,3/6/9,Vehicle Flamer,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,1x2,,,,,
Vehicle,Centipede Scout Car (SRM),Centipede Scout Car (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 2,6,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,6x2,,,,,,
Vehicle,Centipede Scout Car (TAG),Centipede Scout Car (TAG),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,1,Vehicle Flamer,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Chalchiuhtotolin Support Tank,Chalchiuhtotolin Support Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Clan Micro Pulse Laser,2,3,1/2/3,Clan Large Pulse Laser,1,10,6/14/20,Clan Vehicle Flamer,1,2,1/2/3,Clan Streak SRM 4,8,2,4/8/12,,,,,,,,,,,,,2x3,1x10,1x2,8x2,,,
Vehicle,Chalchiuhtotolin Support Tank (Bombast Laser),Chalchiuhtotolin Support Tank (Bombast Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Bombast Laser,1,12,5/10/15,Clan Streak SRM 4,8,2,4/8/12,,,,,,,,,,,,,,,,,,,,,1x12,8x2,,,,,
Vehicle,Chalchiuhtotolin Support Tank (Chemical Laser),Chalchiuhtotolin Support Tank (Chemical Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan ER Medium Laser,2,7,5/10/15,Clan Streak SRM 4,8,2,4/8/12,,,,,,,,,,,,,,,,,,,,,2x7,8x2,,,,,
Vehicle,Chalchiuhtotolin Support Tank (XL),Chalchiuhtotolin Support Tank (XL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan Medium Pulse Laser,4,7,4/8/12,Clan Streak LRM 15,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,4x7,3x5,,,,,
Vehicle,Challenger MBT XV,Challenger MBT XV,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,1,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Challenger MBT XVc,Challenger MBT XVc,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,1,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Challenger X MBT,Challenger X MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,7,Gauss Rifle,1,15,7/15/22,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,LRM 10,2,5,7/14/21,Medium Pulse Laser,2,6,2/4/6,Streak SRM 2,4,2,3/6/9,1x15,1x10,,6x1,2x5,2x6,4x2
Vehicle,Challenger XI MBT,Challenger XI MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Gauss Rifle,2,15,7/15/22,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,2x15,1x5,,,,,
Vehicle,Challenger XII MBT,Challenger XII MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,4,Gauss Rifle,1,15,7/15/22,LRM 15,3,5,7/14/21,Streak SRM 4,4,2,3/6/9,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,1x15,3x5,4x2,2x5,,,
Vehicle,Challenger XIVs MBT,Challenger XIVs MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,6,ER Large Laser,1,8,7/14/19,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,SRM 4,2,2,3/6/9,Streak SRM 2,4,2,3/6/9,Small Pulse Laser,1,3,1/2/3,1x8,1x10,,6x1,2x2,4x2,1x3
Vehicle,Chaparral,Chaparral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,2,5,3/6/9,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
Vehicle,Chaparral (CASE),Chaparral (CASE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,2,5,3/6/9,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
Vehicle,Chaparral (ERML),Chaparral (ERML),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
Vehicle,Chaparral (MG),Chaparral (MG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Medium Laser,2,5,3/6/9,SRM 4,2,2,3/6/9,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,2x5,2x2,1x2,,,,
Vehicle,Chaparral (SRM),Chaparral (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,2,5,3/6/9,SRM 4,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,2x2,,,,,
